Crash Number,City/Town Name,Crash Date,Crash Time,Crash Severity,Number of Vehicles,Total Nonfatal Injuries,Total Fatal Injuries,Manner of Collision,Vehicle Action Prior to Crash,Vehicle Travel Directions,Most Harmful Events,Vehicle Configuration,Road Surface Condition,Ambient Light,Weather Condition,At Roadway Intersection,Distance from Nearest Roadway Intersection,Distance from Nearest Milemarker,Distance from Nearest Exit,Distance from Nearest Landmark,Non Motorist Type,X Coordinate,Y Coordinate
3655807,BOSTON,22-Oct-2013,9:07 AM,Property damage only (none injured),2,0,0,Rear-end,V1: Travelling straight ahead / V2:Slowing or stopped in traffic,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Truck/trailer / V2:Passenger car,Dry,Daylight,Clear,,Rte 93 N,,Exit 12 on Rte 93,93N EXIT 12,,237641.3431,892708.5028
3623215,BOSTON,22-Oct-2013,9:43 AM,Non-fatal injury,2,1,0,Rear-end,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Dry,Daylight,Clear,,Rte 93 S,Rte 93  S Milemarker 19.7,,,,234830.3429,903911.5521
3655808,BOSTON,22-Oct-2013,10:57 AM,Property damage only (none injured),2,0,0,"Sideswipe, same direction",V1: Turning right / V2:Turning right,V1:Westbound / V2:Westbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Truck/trailer",Dry,Daylight,Clear,,GENERAL CASIMIR PULASKI SKYWAY Rte 93 S / COLUMBIA ROAD,,,COLUMBIA RD @ 93,,236787.0013,896862.7653
3713941,BOSTON,22-Oct-2013,12:00 PM,Non-fatal injury,2,1,0,"Sideswipe, same direction",V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Westbound / V2:Westbound ,V1: Collision with motor vehicle in traffic / V2: Unknown ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear/Clear,,76 BEACON STREET / ARLINGTON STREET,,,,,235290.5372,900664.4082
3914539,BOSTON (DORCHESTER),22-Oct-2013,12:20 PM,Unknown,1,0,0,Single vehicle crash,V1: Travelling straight ahead,V1:Eastbound ,V1: Not reported ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,SEATTLE STREET / AMBOY STREET,,,,,"P2:Pedalcyclist (bicycle, tricycle, unicycle, pedal car)",230941.7031,901070.3127
3655809,BOSTON,22-Oct-2013,2:15 PM,Non-fatal injury,3,2,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead / V3:Travelling straight ahead,V1:Northbound / V2:Northbound / V3:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car / V3:Passenger car",Dry,Daylight,Clear,,Rte 93 N,,Exit 14 on Rte 93 N,93N EXIT 14,,237258.9796,894483.3974
3617334,BOSTON,22-Oct-2013,3:20 PM,Property damage only (none injured),2,0,0,Angle,V1: Changing lanes / V2:Travelling straight ahead,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Tractor/semi-trailer / V2:Passenger car,Dry,Daylight,Cloudy,,Rte 93 S / UNKNOWN,Rte 93  S Milemarker 16.3,,,,236194.377,899661.1779
3632276,BOSTON,22-Oct-2013,3:40 PM,Property damage only (none injured),2,0,0,Angle,V1: Turning left / V2:Travelling straight ahead,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear/Cloudy,FRONTAGE ROAD / WEST FOURTH STREET,,,,FRONTAGE ROAD NORTH @WEST FORTH,,236111.8694,899236.5468
3658512,BOSTON,22-Oct-2013,4:13 PM,Non-fatal injury,2,2,0,Angle,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Southbound / V2:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Not Reported,,BIRMINGHAM PARKWAY Rte UNKNOW / LOTHROP STREET,,,,,229121.9947,901159.5246
3632277,BOSTON,22-Oct-2013,6:16 PM,Property damage only (none injured),2,0,0,Angle,V1: Entering traffic lane / V2:Entering traffic lane,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dark - roadway not lighted,Clear,SOUTHBOUND FRONTAGE ROAD / RAMP - RT 93 TO MASSACHUSETTS AVE / RAMP - RT 93 SB TO MASSACHUSETTS AVENUE,,,,,,235775.9764,898458.5295
3613662,BOSTON,22-Oct-2013,7:20 PM,Property damage only (none injured),2,0,0,Rear-end,V1: Travelling straight ahead / V2:Slowing or stopped in traffic,V1:Southbound / V2:Southbound ,V1: Not reported / V2: Not reported ,V1: Passenger car / V2:Passenger car,Dry,Dark - lighted roadway,Clear,TRUMAN HIGHWAY / TRUMAN PARKWAY,,,,AT THE STOP AND SHOP PLAZA,,230884.918,887733.9294
3660290,BOSTON,23-Oct-2013,6:27 AM,Property damage only (none injured),2,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Dry,Daylight,Clear,,JOHN F FITZGERALD EXPRESSWAY Rte 93 N,,,NORTH OF NORTH HOV BUILDING,,236790.754,895231.284
3647300,BOSTON,23-Oct-2013,6:50 AM,Non-fatal injury,2,1,0,Angle,V1: Turning left / V2:Travelling straight ahead,V1:Eastbound / V2:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Motorcycle",Dry,Dawn,Clear,WILLIAM DAY BOULEVARD / M STREET,,,,,,238474.2656,897810.5623
3656811,BOSTON (HYDE PARK),23-Oct-2013,7:12 AM,Not Reported,2,0,0,Angle,V1: Not reported / V2:Not reported,V1:Not reported / V2:Not reported ,V1: Not reported / V2: Not reported ,V1: Passenger car / V2:Passenger car,Dry,Dark - lighted roadway,Clear,,1083 HYDE PARK AVENUE,,,,,231203.5241,890268.1635
3651266,BOSTON,23-Oct-2013,9:35 AM,Non-fatal injury,3,1,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead / V3:Slowing or stopped in traffic,V1:Westbound / V2:Westbound / V3:Westbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Passenger car / V3:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Cloudy,MASSACHUSETTS TURNPIKE Rte 90 W / RAMP - CLARENDON STREET TO I90 WB,,,,PRU TUNNEL,,234868.9664,899796.767
3646265,BOSTON,23-Oct-2013,11:10 AM,Non-fatal injury,4,1,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead / V3:Slowing or stopped in traffic / V4:Travelling straight ahead,V1:Southbound / V2:Southbound / V3:Southbound / V4:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic / V4: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V3:Passenger car / V4:Truck/trailer",Dry,Daylight,Not Reported,,Rte 93 S / SAVIN HILL AVENUE,,Exit 15 on Rte 93,,,236853.5561,895734.5229
3623216,BOSTON,23-Oct-2013,2:45 PM,Property damage only (none injured),3,0,0,Rear-end,V1: Changing lanes / V2:Travelling straight ahead / V3:Travelling straight ahead,V1:Northbound / V2:Northbound / V3:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Passenger car / V3:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,,Rte 93 N,,Exit 27 on Rte 93 N,,,235655.07,902467.5364
3621032,BOSTON,23-Oct-2013,6:05 PM,Non-fatal injury,2,1,0,Rear-end,V1: Travelling straight ahead / V2:Slowing or stopped in traffic,V1:Westbound / V2:Westbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Dry,Dusk,Cloudy,,COLUMBIA ROAD / COLUMBIA ROAD,,,JFK STATION,,236898.2834,896871.3999
3632278,BOSTON,24-Oct-2013,6:37 AM,Property damage only (none injured),1,0,0,Single vehicle crash,V1: Travelling straight ahead,V1:Southbound ,V1: Collision with motor vehicle in traffic ,V1: Passenger car,Dry,Dawn,Clear,RAMP - RT 1 NB TO TOBIN BRIDGE Rte 1 N / RAMP - RUTHERFORD AVENUE TO RT 1 NB / MAURICE TOBIN BRIDGE Rte 1 N,,,,RAMP L-T,,236154.9936,902465.0642
3623742,BOSTON,24-Oct-2013,7:51 AM,Property damage only (none injured),2,0,0,Rear-end,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Single-unit truck (3-or-more axles),Dry,Daylight,Clear,,JOHN F FITZGERALD EXPRESSWAY Rte 93 S / RAMP - LEVERETT CIRCLE TO RT 93 SB Rte 3 S,,,ZAKIM BRIDGE,,236079.4483,901980.1679
3646017,BOSTON,24-Oct-2013,8:22 AM,Property damage only (none injured),3,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Slowing or stopped in traffic / V3:Travelling straight ahead,V1:Southbound / V2:Southbound / V3:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car / V3:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,,Rte 93 S / UNKNOWN,,Exit 15 on Rte 93 S,DORCHESTER AVE.,,236629.6253,897168.5001
3712030,BOSTON,24-Oct-2013,8:36 AM,Not Reported,2,0,0,Single vehicle crash,V1: Travelling straight ahead / V2:Parked,V1:Not reported / V2:Not reported ,V1: Collision with parked motor vehicle / V2: Not reported ,"V1: Unknown vehicle configuration / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,,610 SOUTH STREET,,,,,231013.8197,893561.7317
3713020,BOSTON,24-Oct-2013,10:00 AM,Not Reported,2,0,0,Rear-end,V1: Not reported / V2:Not reported,V1:Not reported / V2:Not reported ,V1: Not reported / V2: Not reported ,V1: Passenger car / V2:Passenger car,Dry,Dark - lighted roadway,Clear,EAST FOURTH STREET / K STREET,,,,,,238125.2812,898353.3125
3646266,BOSTON,24-Oct-2013,11:10 AM,Property damage only (none injured),2,0,0,Rear-end,V1: Travelling straight ahead / V2:Slowing or stopped in traffic,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Single-unit truck (3-or-more axles),Dry,Daylight,Clear,,WILLIAM T MORRISSEY BOULEVARD / OLD COLONY TERRACE,,,,,237395.7657,895872.8752
3646018,BOSTON,24-Oct-2013,12:56 PM,Non-fatal injury,2,1,0,Rear-end,V1: Travelling straight ahead / V2:Changing lanes,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear,WILLIAM T MORRISSEY BOULEVARD / RAMP - RT 3A NB TO RT 93 NB Rte 3A N,,,,NEPONSET RAMP TO 93,,237747.8748,893032.2598
3646013,BOSTON,24-Oct-2013,5:30 PM,Property damage only (none injured),2,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Westbound / V2:Westbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear,,STORROW DRIVE / RAMP - STORROW DR TO RT 2A WB,,,FAIRFIELD STREET FOOTBRIDGE,,234225.8477,900360.7614
3656429,BOSTON,24-Oct-2013,5:55 PM,Property damage only (none injured),2,0,0,"Sideswipe, opposite direction",V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Northbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dark - lighted roadway,Not Reported,,123 feet E from Intersection ACCESS ROAD / TOMAHAWK DRIVE,,,,,238853.622,901798.2842
3667305,BOSTON,24-Oct-2013,6:50 PM,Property damage only (none injured),2,0,0,"Sideswipe, same direction",V1: Travelling straight ahead / V2:Turning left,V1:Eastbound / V2:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dark - lighted roadway,Clear,,MASSACHUSETTS TURNPIKE Rte 90 E,,Exit 19 on Rte 90 E,,,231317.4534,900753.8813
3641422,BOSTON,24-Oct-2013,11:31 PM,Property damage only (none injured),1,0,0,Single vehicle crash,V1: Changing lanes,V1:Southbound ,V1: Collision with ditch ,V1: Passenger car,Dry,Dark - lighted roadway,Clear,,TRUMAN PARKWAY / TRUMAN HIGHWAY,,,,,232348.9635,890028.4752
3655391,BOSTON,25-Oct-2013,00:00 AM,Property damage only (none injured),3,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Slowing or stopped in traffic / V3:Travelling straight ahead,V1:Eastbound / V2:Eastbound / V3:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car / V3:Passenger car,Dry,Dark - lighted roadway,Clear,,STORROW DRIVE Rte 28 N / RAMP TO CHARLES CIRCLE,,,S TURN,,235227.7325,901248.16
3709213,BOSTON,25-Oct-2013,1:00 AM,Property damage only (none injured),1,0,0,Single vehicle crash,V1: Travelling straight ahead,V1:Not reported ,"V1: Collision with other fixed object (wall, building, tunnel, etc.) ",V1: Passenger car,Dry,Dark - lighted roadway,Clear,,D STREET PORTAL,,,BUS WAY,,,
3665079,BOSTON,25-Oct-2013,1:39 AM,Property damage only (none injured),2,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Westbound / V2:Westbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Dark - lighted roadway,Clear,,GALLIVAN BOULEVARD Rte UNKNOW / WILMINGTON AVENUE,,,,,234735.3124,892096.0627
3647302,BOSTON,25-Oct-2013,2:07 AM,Non-fatal injury,1,1,0,Single vehicle crash,V1: Travelling straight ahead,V1:Southbound ,V1: Collision with curb ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dark - lighted roadway,Clear,,OLD COLONY AVENUE / 461,,,,,236891.3395,897167.5015
3713932,BOSTON (CHARLESTOWN),25-Oct-2013,7:25 AM,Non-fatal injury,2,4,0,Rear-end,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Southbound / V2:Southbound ,V1: Collision with guardrail / V2: Collision with guardrail ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Wet,Daylight,Clear/Clear,,ALFORD STREET Rte 99 S,,,SCHRAFFT'S UNDERPASS,,,
3665141,BOSTON,25-Oct-2013,9:26 AM,Property damage only (none injured),2,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Slowing or stopped in traffic,V1:Eastbound / V2:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Not Reported,,NORTH BEACON STREET Rte UNKNOW / SOLDIERS FIELD ROAD,,,,,228076.4974,901010.8434
3656810,BOSTON,25-Oct-2013,9:31 AM,Property damage only (none injured),2,0,0,Angle,V1: Travelling straight ahead / V2:Turning left,V1:Eastbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Dry,Daylight,Clear,RIVER STREET / ROXANA STREET,,,,,,230449.1248,889089.6248
3655392,BOSTON,25-Oct-2013,4:55 PM,Not Reported,2,0,0,"Sideswipe, same direction",V1: Not reported / V2:Not reported,V1:Westbound / V2:Westbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,RIVERWAY / PARK DRIVE,,,,LANDMARK CENTER,,232691.7032,899332.1131
3641149,BOSTON,25-Oct-2013,5:48 PM,Property damage only (none injured),2,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Dry,Daylight,Clear,,Rte 93 S / UNKNOWN,,Exit 24 on Rte 93 S,O'NEILL PORTAL,,236397.1933,901565.6511
3655209,BOSTON,25-Oct-2013,7:30 PM,Property damage only (none injured),2,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Southbound / V2:Westbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dark - lighted roadway,Cloudy,,MASSACHUSETTS TURNPIKE Rte 90 W,,Exit 19 on Rte 90 W,,,231163.3919,900845.3093
3655228,BOSTON,25-Oct-2013,8:01 PM,Property damage only (none injured),2,0,0,Angle,V1: Entering traffic lane / V2:Travelling straight ahead,V1:Northbound / V2:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Dark - lighted roadway,Clear,,1650 SOLDIERS FIELD ROAD / 1650 SOLDIERS FIELD ROAD,,,,,228648.6482,901112.0093
3656225,BOSTON,25-Oct-2013,9:21 PM,Property damage only (none injured),2,0,0,"Sideswipe, same direction",V1: Changing lanes / V2:Not reported,V1:Southbound / V2:Not reported ,V1: Collision with motor vehicle in traffic / V2: Not reported ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Dry,Dark - lighted roadway,Clear,WILLIAM T MORRISSEY BOULEVARD / FREEPORT STREET,325 feet S from Intersection WILLIAM T MORRISSEY BOULEVARD / POPES HILL STREET,,,NEAR STOP AND SHOP,,237274.9061,893669.5626
